customer_id,age,gender,annual_income,education,marital_status,city,state,country,postal_code,signup_date,purchase_frequency,avg_purchase_value,total_spent,days_since_last_purchase,favorite_payment_method,electronics_score,clothing_score,home_decor_score,beauty_score,sports_score,books_score,food_score,website_visits_per_month,avg_session_duration,mobile_app_usage,desktop_usage,items_viewed_per_visit,cart_abandonment_rate,email_engagement_rate,support_tickets,satisfaction_score
b7ddb960,66,Female,25577,Master Degree,Divorced,Ortizberg,AR,US,15596,2020-11-01,4,29.7,118.8,11,PayPal,66,81,80,67,82,82,89,5,5.84,0,100,3,61,19,4,4.5
0e2ced04,37,Non-binary,81103,High School,Widowed,South Debra,TN,US,40014,2020-09-24,11,15.0,165.0,85,PayPal,35,47,48,46,55,40,41,6,27.09,66,32,5,27,79,0,8.1
c3bab453,27,Female,81862,PhD,Widowed,Port Sarahshire,PA,US,45752,2023-02-20,12,86.67,1040.06,27,Apple Pay,38,28,16,34,10,25,40,8,20.06,100,2,12,45,53,1,7.7
f6ca4e93,28,Male,59201,PhD,Married,West Christinafort,IN,US,73577,2025-02-04,11,66.58,732.35,106,Bank Transfer,69,39,49,50,42,62,56,7,16.83,19,85,13,27,53,2,7.0
017f0adf,47,Male,63041,Bachelor Degree,Single,North David,RI,US,48104,2024-04-24,9,36.48,328.32,42,Apple Pay,35,32,33,59,51,55,29,6,18.34,34,55,4,42,53,0,6.9
17ef18cb,37,Female,28850,Master Degree,Married,Port Davidhaven,DE,US,05577,2021-11-21,7,37.02,259.12,74,PayPal,49,69,66,54,49,37,46,4,4.49,46,64,1,60,28,1,6.3
578d1305,51,Female,67200,PhD,Widowed,New Brad,NV,US,13826,2022-09-11,11,89.6,985.61,60,Google Pay,7,20,31,24,21,27,41,8,17.3,77,20,19,24,31,1,6.8
bd20895a,29,Non-binary,90341,Master Degree,Widowed,Seanchester,PA,US,33761,2023-02-13,7,55.14,386.01,117,Bank Transfer,47,17,36,13,26,21,28,6,28.13,95,10,10,43,73,1,8.1
90c711f8,62,Non-binary,27053,Associate Degree,Widowed,Port Carlosville,AR,US,59081,2022-12-20,4,32.49,129.96,98,Google Pay,30,11,13,39,27,33,35,4,7.4,12,89,3,71,12,1,4.7
d42fbf23,47,Male,44958,High School,Widowed,Noblefurt,WY,US,79944,2023-02-20,5,58.55,292.74,44,Bank Transfer,37,50,27,25,41,32,33,5,12.49,36,72,2,77,47,1,6.5
261e7173,22,Male,110288,PhD,Married,Brandiville,RI,US,58968,2021-04-10,9,15.0,135.0,57,Debit Card,47,40,40,31,68,36,41,5,19.8,36,72,12,36,25,0,8.1
001f14f4,22,Non-binary,84405,High School,Divorced,Lesterville,CO,US,58756,2024-05-31,11,21.43,235.73,57,PayPal,24,13,45,24,39,14,51,8,26.21,91,11,13,27,0,2,7.8
bd445796,62,Female,34381,Master Degree,Single,Randolphside,HI,US,08590,2021-12-02,2,73.73,147.45,1,Credit Card,73,61,64,72,64,61,54,0,1.38,0,88,7,68,0,0,5.1
ac3b15f6,70,Male,39197,High School,Married,Beckton,KY,US,06154,2020-04-30,4,15.0,60.0,13,Bank Transfer,20,12,36,42,16,30,30,0,10.41,52,52,4,49,2,0,4.7
f1424b1e,52,Female,134112,Master Degree,Single,Whiteton,FM,US,79766,2023-12-22,10,71.32,713.15,28,Credit Card,42,33,22,47,42,22,46,12,22.93,18,70,17,46,38,0,8.0
3d31dac3,59,Non-binary,25350,Bachelor Degree,Single,West Amanda,ND,US,91817,2024-11-24,3,52.75,158.24,114,Debit Card,45,64,57,32,60,62,36,5,10.65,18,83,1,61,22,3,5.0
c05e3c10,58,Non-binary,45084,Master Degree,Married,East Jasonchester,MH,US,00556,2023-05-31,9,80.73,726.6,23,Bank Transfer,68,78,52,69,49,86,85,3,7.16,50,65,2,58,44,0,5.6
5a2559da,50,Non-binary,119186,High School,Married,South Karlafort,MH,US,98480,2025-02-26,7,66.63,466.44,79,Credit Card,34,46,34,58,24,22,27,6,18.04,36,58,8,32,61,2,8.0
67ec5e45,42,Male,44818,High School,Married,Lake Theresa,MO,US,91789,2021-03-17,10,77.91,779.09,77,Apple Pay,68,55,64,67,49,80,73,4,15.07,63,25,8,40,56,2,6.6
820c59d7,72,Non-binary,22045,Bachelor Degree,Divorced,South Christianton,IN,US,78620,2023-12-01,3,15.0,45.0,27,Google Pay,18,17,41,27,36,23,14,0,6.08,34,47,1,60,5,3,4.2
39618324,22,Male,90430,High School,Married,Reynoldschester,AR,US,43345,2024-02-17,13,15.0,195.0,17,Credit Card,48,46,24,26,43,16,38,9,23.84,71,22,18,26,62,2,7.8
f8ce1bdc,33,Female,25532,Associate Degree,Married,Rogersport,AR,US,14709,2023-07-30,8,28.06,224.45,37,Google Pay,68,40,45,58,33,51,53,3,17.17,42,66,13,54,20,0,6.4
846ffb65,50,Non-binary,75012,Master Degree,Married,North Nathanhaven,GU,US,33426,2020-09-05,9,43.79,394.14,102,Apple Pay,25,28,6,20,39,35,10,7,14.93,50,42,13,51,36,0,7.4
5b1c6718,47,Female,51779,Master Degree,Divorced,East Allisonbury,WA,US,63248,2023-03-04,5,30.58,152.89,72,Google Pay,34,51,38,60,42,39,42,3,6.19,6,100,17,74,44,3,6.7
e3593ccb,43,Female,118231,Master Degree,Divorced,Morganberg,VI,US,26297,2023-02-14,12,20.26,243.09,63,PayPal,78,45,67,43,48,65,77,9,23.79,19,81,6,39,66,0,8.5
6b8b2c3c,50,Non-binary,38983,Master Degree,Divorced,Lake Amyland,PA,US,51229,2021-05-15,10,15.0,150.0,8,Bank Transfer,51,39,39,54,26,47,64,3,11.75,60,39,1,29,48,1,5.9
976e0f69,34,Non-binary,63728,Master Degree,Married,Port Ronaldburgh,KY,US,33806,2023-11-07,10,35.41,354.07,32,Google Pay,47,37,44,42,61,62,74,4,9.76,89,8,8,55,53,0,7.6
39275624,74,Female,44026,Associate Degree,Widowed,Mcneilhaven,NY,US,20817,2023-11-10,5,15.0,75.0,89,PayPal,66,56,69,51,58,37,38,2,-0.3,64,30,5,74,15,1,4.8
6db1a39d,65,Male,80939,Master Degree,Divorced,East Theresaside,NM,US,04444,2025-03-28,10,15.14,151.42,22,Apple Pay,6,4,26,33,26,18,27,5,14.34,18,77,12,72,61,1,6.5
f81829fa,30,Female,86542,Associate Degree,Single,Wilsontown,NY,US,83257,2022-10-01,11,63.12,694.3,73,Debit Card,23,14,22,23,27,37,39,4,23.93,71,30,19,23,56,1,8.1
28a9a963,23,Female,59413,High School,Widowed,North Adamtown,NH,US,99014,2024-07-29,5,15.0,75.0,36,Credit Card,22,58,36,51,52,27,21,10,13.07,0,100,14,75,4,0,6.7
62c0f4d0,24,Male,103395,PhD,Single,Weaverville,MO,US,80994,2023-03-03,8,45.99,367.9,78,Google Pay,65,79,78,69,86,75,69,10,25.45,37,62,17,34,52,0,8.3
6e4f8f53,41,Non-binary,36340,Master Degree,Widowed,South Allisonfort,WY,US,81027,2021-11-07,5,15.0,75.0,8,PayPal,76,61,55,84,80,63,56,2,17.65,66,37,6,31,48,2,6.3
af4f5a82,41,Female,51454,PhD,Widowed,North Kristen,MN,US,44490,2022-05-22,2,58.05,116.1,53,Bank Transfer,12,52,32,13,52,35,14,2,9.56,96,7,1,65,59,0,6.9
f7a56e1f,56,Female,89280,Master Degree,Single,South Brianview,VA,US,96368,2023-04-28,6,38.75,232.52,55,Apple Pay,48,66,60,80,54,51,75,3,13.9,93,3,13,49,36,0,7.3
66b59e17,49,Male,61093,Bachelor Degree,Widowed,Lake Rachel,MT,US,36560,2024-05-01,7,61.29,429.01,115,Apple Pay,37,41,22,22,20,17,12,3,12.11,0,84,7,80,55,1,6.8
54ace960,75,Female,63524,Bachelor Degree,Married,Jonesstad,OH,US,84581,2021-03-30,9,35.96,323.65,33,Bank Transfer,37,38,64,70,61,35,51,1,7.6,95,21,3,40,0,1,5.2
6544d6ff,59,Female,63042,Master Degree,Widowed,Erintown,NJ,US,34111,2021-08-10,13,22.62,294.08,83,Google Pay,81,68,68,70,61,72,59,5,12.39,11,96,14,39,58,0,6.2
fddb3e4a,65,Male,58017,PhD,Divorced,East Rachelland,AZ,US,34293,2024-07-24,12,33.48,401.77,110,PayPal,60,24,43,27,61,58,36,5,13.96,87,15,8,40,67,0,5.8
9b13d416,69,Non-binary,35417,Associate Degree,Married,Patriciaside,NY,US,26090,2024-09-04,4,15.0,60.0,51,Credit Card,63,54,43,52,48,65,63,2,2.29,13,79,1,71,38,4,4.6
34e1d30d,56,Female,64251,Bachelor Degree,Single,South Cristinaport,VA,US,04112,2023-09-28,8,15.0,120.0,109,Bank Transfer,66,76,49,67,54,60,39,1,8.85,98,0,9,78,47,0,6.4
1869caac,72,Non-binary,36032,Associate Degree,Single,North Elizabethburgh,NV,US,41624,2020-06-03,5,34.74,173.69,100,Debit Card,85,79,73,64,55,89,79,1,3.1,38,67,3,65,7,4,4.7
8d15d09a,43,Male,32152,PhD,Divorced,Padillaberg,NH,US,78483,2023-09-10,4,15.0,60.0,90,Debit Card,79,69,50,52,64,81,47,3,9.02,83,19,6,37,20,2,6.1
87cb63f9,54,Male,22003,Master Degree,Widowed,East Veronicamouth,FM,US,81159,2023-08-23,7,15.0,105.0,115,Debit Card,26,25,13,36,49,19,22,0,8.83,40,57,5,75,24,3,5.0
e376023e,24,Female,48495,Master Degree,Married,Bradleybury,NJ,US,66162,2024-12-24,8,63.89,511.14,16,Google Pay,62,78,68,50,81,66,56,7,15.8,0,98,13,45,27,1,6.7
af8a3429,37,Non-binary,22840,PhD,Married,South Isaiah,CT,US,60712,2021-08-13,11,18.26,200.88,96,Apple Pay,54,78,73,66,89,77,72,2,16.33,0,90,10,63,16,2,6.0
166fd4c2,49,Non-binary,101463,PhD,Married,New Sara,LA,US,89412,2025-02-22,12,72.49,869.86,76,Google Pay,66,53,42,73,47,60,66,7,18.97,100,0,12,37,54,0,8.4
fec43f9e,26,Male,39749,Bachelor Degree,Single,North Jonathan,NH,US,03733,2021-04-10,9,65.94,593.47,117,Google Pay,36,12,36,46,45,44,42,5,19.1,14,100,7,31,48,3,6.2
1461e635,66,Male,36575,High School,Married,Lewisstad,MA,US,72621,2020-06-10,3,15.0,45.0,77,Bank Transfer,11,46,39,31,18,13,19,1,3.79,67,37,3,37,21,3,4.8
7171dd9e,53,Female,88333,High School,Single,Martinport,VI,US,07502,2024-07-29,9,41.82,376.41,65,PayPal,57,33,50,23,38,42,25,7,7.76,100,4,11,50,44,0,7.7
965df976,46,Male,63046,PhD,Widowed,Lake Alejandro,DC,US,96933,2021-05-18,9,15.0,135.0,41,Google Pay,80,96,92,90,71,64,60,6,14.4,19,70,12,54,60,0,7.1
4a165bcc,72,Male,35608,Associate Degree,Married,Gonzalezton,MI,US,94249,2021-12-16,4,15.0,60.0,46,PayPal,47,35,12,43,24,24,32,3,4.46,59,37,7,61,14,4,4.7
e3411dee,23,Female,54119,Master Degree,Married,Carlfurt,MO,US,21761,2022-04-09,8,37.38,299.01,27,Credit Card,57,80,52,63,76,72,78,2,15.05,10,83,2,41,37,0,6.8
bb98fc5e,42,Male,46930,PhD,Married,Kevinton,NV,US,57056,2024-11-03,7,15.0,105.0,35,Credit Card,41,69,60,38,55,74,39,1,13.29,36,61,13,56,46,1,6.6
48ad0477,73,Male,76863,Bachelor Degree,Single,North Erin,PR,US,67772,2024-09-22,8,54.92,439.33,49,Debit Card,30,31,35,57,43,61,55,7,13.58,10,98,8,42,46,2,6.0
823a8777,53,Female,48506,PhD,Single,West Amandabury,IA,US,34676,2025-01-02,6,43.06,258.39,22,PayPal,84,71,82,94,95,98,85,4,18.05,41,50,4,68,67,2,5.9
970f2cc2,61,Non-binary,33167,Associate Degree,Married,Ritterview,MO,US,51181,2024-06-22,4,16.54,66.16,49,Google Pay,64,50,87,70,62,85,73,1,13.43,65,33,4,47,26,4,5.1
0717420a,69,Female,104916,PhD,Divorced,North Shawn,KY,US,18419,2023-09-24,7,29.94,209.55,55,Google Pay,74,79,100,65,79,86,80,4,21.53,94,7,10,64,4,3,6.8
6e078108,64,Male,61876,High School,Married,Lake Rebeccatown,ND,US,85123,2022-01-18,6,15.0,90.0,8,Credit Card,65,82,78,47,74,79,55,6,10.17,53,59,11,31,12,1,5.8
1217c4ff,43,Male,109723,PhD,Married,Lake Allisonmouth,FM,US,97752,2020-08-12,15,31.5,472.55,96,Credit Card,72,79,67,60,78,83,47,9,27.11,55,45,5,28,77,1,8.4
3d3affdc,29,Male,80344,Bachelor Degree,Married,North Anthonyberg,NJ,US,89946,2022-05-24,5,21.39,106.96,46,Credit Card,58,51,37,50,34,48,42,4,8.65,76,15,8,57,41,1,8.0
ce35e02b,48,Female,210946,Bachelor Degree,Married,Jennahaven,WI,US,51719,2025-04-06,14,98.0,1372.03,95,Bank Transfer,61,49,55,68,38,65,75,7,18.9,75,16,11,51,57,1,8.0
88a25f89,57,Female,115480,Bachelor Degree,Divorced,Millerstad,AZ,US,62044,2023-04-17,7,15.0,105.0,14,Credit Card,33,47,44,22,28,49,53,4,21.4,25,86,11,35,36,1,7.6
7dec9ec4,44,Male,54673,Master Degree,Single,Lake Christopher,PR,US,65118,2024-05-27,3,15.0,45.0,99,Bank Transfer,30,46,41,39,35,39,43,5,11.32,96,8,7,60,14,3,6.7
b3aee377,46,Non-binary,130380,Master Degree,Married,East Jessica,MI,US,53588,2024-06-28,11,73.4,807.44,46,Bank Transfer,27,49,39,34,39,45,29,10,31.42,16,86,20,40,61,0,8.2
88dce103,28,Non-binary,41333,Associate Degree,Widowed,East Kimburgh,MO,US,87152,2021-07-18,9,56.65,509.84,35,Credit Card,57,61,57,34,46,51,58,4,13.51,74,21,14,57,34,3,6.3
9414c872,24,Male,69153,Associate Degree,Married,New Jennifershire,IL,US,77955,2023-05-07,8,15.0,120.0,65,Credit Card,64,52,70,76,87,49,76,6,-1.44,47,56,10,51,22,0,7.1
a143fa34,66,Female,34282,Associate Degree,Married,Johnsonhaven,NJ,US,28762,2021-03-09,3,15.0,45.0,66,Debit Card,32,22,31,30,42,27,45,3,15.35,63,35,3,50,5,4,5.1
499f2c67,29,Male,43765,PhD,Married,Murphyborough,AK,US,67674,2023-12-28,10,15.0,150.0,16,Debit Card,27,42,37,34,52,26,64,6,10.33,10,82,5,39,28,1,6.8
1ce00d75,51,Female,47670,Associate Degree,Married,Watkinsport,FM,US,12169,2023-05-23,3,44.11,132.34,55,Apple Pay,35,30,6,22,10,20,26,4,6.88,29,74,9,75,33,4,6.1
2f911ac6,38,Male,120392,Associate Degree,Single,New Heather,IN,US,42587,2025-04-09,9,58.67,527.99,7,Bank Transfer,67,60,65,77,64,85,53,6,27.79,41,61,17,42,66,3,8.8
b0e1c25b,39,Female,58989,High School,Single,Wrightmouth,WV,US,34805,2021-07-10,7,53.82,376.73,2,Bank Transfer,43,56,58,58,72,68,73,4,26.27,47,60,9,48,39,0,7.2
acb66c01,55,Female,57682,High School,Single,Andersonfort,VA,US,29143,2024-07-17,4,41.4,165.58,81,Bank Transfer,45,40,75,50,50,66,44,3,13.17,14,100,7,52,55,1,6.4
468a1346,37,Non-binary,24305,Master Degree,Married,Patrickland,FL,US,95336,2022-04-14,6,33.21,199.24,93,Debit Card,10,14,28,37,18,37,24,3,15.23,93,20,5,16,44,1,6.0
ac7f95c9,45,Male,84453,Master Degree,Widowed,Jaimemouth,MO,US,51342,2022-05-04,12,31.53,378.38,120,Google Pay,51,60,88,67,58,68,52,9,9.37,86,0,14,48,56,1,8.0
64ebddd2,49,Non-binary,41190,PhD,Single,Gordonfurt,WY,US,71315,2024-05-07,4,38.21,152.86,57,Google Pay,59,48,49,62,41,37,35,7,8.83,8,95,4,62,51,2,6.3
6a95c90b,62,Male,48873,PhD,Widowed,East Lisa,RI,US,37244,2022-06-14,10,42.08,420.84,91,Bank Transfer,49,52,47,51,50,68,40,1,12.6,8,89,2,28,53,1,5.5
8e02c170,36,Male,61416,Associate Degree,Divorced,West Ricky,NV,US,09377,2024-07-12,8,46.24,369.89,35,Credit Card,56,54,75,48,41,63,81,5,15.9,61,39,7,27,70,0,7.4
2a1511a6,63,Non-binary,85038,Bachelor Degree,Married,New Kenneth,CA,US,76722,2022-12-26,12,38.35,460.22,115,Google Pay,38,21,58,18,40,32,35,2,15.44,7,89,10,40,58,0,7.0
baf06705,24,Non-binary,56562,Master Degree,Divorced,Fullermouth,NY,US,08901,2020-05-25,3,47.55,142.64,81,Bank Transfer,73,51,66,52,58,55,51,2,16.63,60,35,6,66,28,1,6.9
7b3778df,32,Non-binary,54842,Master Degree,Divorced,Toniside,MT,US,97854,2024-06-11,13,40.55,527.15,116,Apple Pay,36,16,34,16,16,17,41,4,15.68,44,60,16,27,36,1,7.2
d65d4906,19,Female,113042,Associate Degree,Married,Goodmanbury,IN,US,73581,2020-09-09,15,33.52,502.82,51,Bank Transfer,50,42,47,42,65,53,67,6,24.64,92,2,10,30,56,0,8.3
2ca9fb30,26,Non-binary,33239,High School,Single,Alexandermouth,AK,US,22286,2023-02-27,15,76.43,1146.46,50,Credit Card,7,9,15,22,12,24,16,5,17.37,100,0,5,34,46,1,5.9
a1bbbbb8,68,Male,77731,PhD,Divorced,North Robert,FM,US,52846,2020-06-29,6,15.0,90.0,91,Credit Card,20,42,48,40,22,31,33,9,13.54,44,43,11,40,52,1,6.5
a95212b0,62,Female,78645,PhD,Single,South Elizabeth,AS,US,20708,2025-02-26,7,15.0,105.0,106,Credit Card,40,24,12,38,32,15,6,2,7.7,81,5,16,32,63,3,6.8
056c1016,42,Male,31613,Bachelor Degree,Divorced,Port Charles,WA,US,39307,2024-01-04,5,57.31,286.57,118,Bank Transfer,31,55,34,31,38,30,42,1,14.52,44,64,16,74,10,1,6.0
a16123a1,41,Male,186185,High School,Married,Sanchezmouth,NC,US,43399,2024-04-11,13,53.15,691.0,55,Google Pay,59,32,48,30,40,60,39,9,21.7,27,63,16,0,53,0,8.7
c85d55f3,60,Female,56327,Bachelor Degree,Single,West Jessicahaven,PW,US,74996,2020-11-07,8,32.78,262.27,1,Debit Card,58,69,58,73,77,79,53,2,15.83,14,86,6,65,0,1,5.9
75835028,23,Female,33427,Associate Degree,Married,Lake Haleyburgh,VT,US,00780,2020-12-21,4,84.06,336.25,50,PayPal,51,47,50,46,58,60,41,4,11.59,23,83,8,63,37,2,6.1
e1bb6342,44,Non-binary,82532,Master Degree,Widowed,South Raymondchester,GA,US,60451,2022-04-16,9,30.39,273.51,69,Debit Card,29,61,50,57,60,38,29,3,22.52,13,72,1,86,78,1,7.7
14bfc588,41,Non-binary,69667,Master Degree,Married,Arnoldville,AL,US,10250,2024-08-28,14,22.24,311.39,8,PayPal,31,41,52,32,58,49,38,11,19.7,18,69,9,41,80,2,7.5
9da25915,25,Non-binary,51414,Associate Degree,Widowed,Margaretburgh,AL,US,83706,2021-03-01,6,52.3,313.81,4,Bank Transfer,50,30,33,64,31,57,65,9,15.02,77,6,11,64,19,0,6.7
f62ddbd5,27,Male,85317,Associate Degree,Single,Fergusonburgh,RI,US,46887,2025-03-16,14,66.27,927.73,73,Apple Pay,20,39,17,42,28,39,35,5,32.6,76,37,12,36,51,0,7.8
6b6b0425,36,Male,40865,Associate Degree,Single,Smithtown,OH,US,78526,2020-05-02,8,15.0,120.0,83,Credit Card,49,70,48,38,63,65,67,1,20.5,53,52,18,23,14,0,7.1
2140c997,37,Non-binary,40372,Associate Degree,Widowed,Cartershire,ND,US,04165,2024-05-24,10,15.0,150.0,35,Credit Card,57,41,46,58,72,36,47,3,14.79,46,69,4,36,14,0,6.6
ae6111cb,70,Non-binary,69591,Master Degree,Widowed,Michaelville,WI,US,29525,2023-07-09,15,26.47,397.09,84,Bank Transfer,49,35,28,48,52,37,42,6,15.27,2,90,13,38,29,4,6.1
3216e3a6,67,Female,62073,High School,Married,Wolffurt,CT,US,78118,2023-09-11,4,96.63,386.51,21,Google Pay,10,19,44,6,25,18,41,0,6.34,11,76,5,59,55,0,5.8
b3f6251a,23,Non-binary,63322,PhD,Single,Pamelaville,AR,US,30768,2022-02-11,15,22.13,331.94,102,Apple Pay,5,22,7,21,2,24,20,5,17.68,100,0,15,38,84,1,7.0
6c07ba5a,66,Female,40846,Bachelor Degree,Married,Tateburgh,PR,US,24198,2021-05-02,6,15.0,90.0,87,Credit Card,47,53,27,53,30,22,58,5,2.77,84,28,3,63,12,3,4.9
a6a0d673,36,Male,31538,Associate Degree,Widowed,North Gabriel,MP,US,78611,2024-10-31,11,15.0,165.0,114,Bank Transfer,19,18,14,15,37,38,43,3,11.46,65,38,9,42,38,1,6.4
0250db30,39,Female,90148,Bachelor Degree,Widowed,Donaldmouth,CT,US,53726,2025-01-19,14,34.48,482.7,115,Bank Transfer,73,64,62,88,87,53,58,9,20.82,61,36,15,53,60,0,8.2
210ee93a,27,Female,65651,PhD,Single,Danielmouth,DE,US,47215,2022-06-24,10,56.38,563.78,13,Apple Pay,30,38,30,24,37,56,43,8,18.99,27,59,11,46,31,1,7.4
83e3f0d8,34,Female,29951,Bachelor Degree,Widowed,Mayerhaven,NJ,US,66827,2021-08-18,7,49.86,349.04,119,Debit Card,67,96,91,62,83,78,85,5,15.93,49,53,10,44,4,1,6.6
eb164a83,41,Non-binary,50875,PhD,Divorced,Mollyfort,CO,US,96867,2023-03-07,10,38.62,386.19,11,Bank Transfer,58,54,42,28,65,29,41,7,15.36,76,20,2,48,30,1,6.8
15381d05,72,Male,71356,Bachelor Degree,Widowed,Lake Benjaminton,ND,US,78564,2024-05-21,11,15.0,165.0,73,Apple Pay,58,68,78,83,59,76,83,2,15.52,53,57,10,61,59,2,5.6
f015cecf,23,Male,75816,High School,Widowed,Jacksonstad,GU,US,64762,2020-12-19,14,66.24,927.32,56,Debit Card,46,29,45,46,63,56,38,7,16.72,75,22,5,58,80,2,7.5
9f7d15b5,47,Male,113440,PhD,Married,Ruthview,MA,US,13461,2022-08-22,9,60.75,546.71,19,Bank Transfer,33,49,15,51,37,16,36,11,16.37,83,17,18,27,54,1,8.1
073ff141,31,Male,164595,Master Degree,Divorced,Lake Laurashire,SC,US,22380,2023-11-11,10,69.97,699.71,82,Debit Card,14,9,22,30,10,24,33,4,24.6,93,8,11,55,52,0,8.8
600b79de,29,Male,66334,High School,Widowed,Port Breanna,AL,US,33088,2023-05-11,10,30.8,308.04,97,PayPal,22,32,36,40,40,44,20,5,29.25,99,4,18,46,64,1,7.7
7c0d96b2,42,Male,44573,PhD,Married,Sarahhaven,NM,US,27454,2024-11-02,9,29.61,266.5,93,Bank Transfer,76,46,57,57,37,46,66,9,16.84,98,6,5,45,39,0,6.5
089175a9,68,Non-binary,89511,Master Degree,Divorced,Allenfort,OK,US,24872,2022-05-10,7,24.82,173.75,93,Credit Card,36,68,56,68,65,34,30,5,14.1,17,81,16,74,51,0,6.9
db6bd915,67,Male,97600,PhD,Widowed,Port Janetchester,CA,US,05083,2024-01-24,7,41.46,290.2,45,Debit Card,72,96,60,83,83,61,79,7,20.34,95,3,9,53,58,1,7.1
5459df6e,59,Female,68425,Master Degree,Widowed,Ericamouth,DE,US,69820,2023-04-21,8,82.46,659.71,46,Google Pay,60,48,34,38,56,54,50,6,13.99,26,77,5,64,25,2,6.7
86e40349,45,Female,70540,Bachelor Degree,Widowed,Taylorfort,DE,US,59943,2021-09-20,6,15.0,90.0,37,Bank Transfer,45,44,45,44,40,78,65,1,9.48,19,96,5,35,34,1,7.2
46465a49,58,Female,108169,PhD,Single,Port Johnbury,VT,US,01605,2021-07-13,11,55.63,611.89,38,Apple Pay,27,42,48,37,20,25,43,11,24.43,96,8,12,74,50,2,7.8
f3369897,70,Non-binary,36202,Master Degree,Single,Andersonview,WV,US,37135,2023-03-05,4,25.51,102.06,101,Debit Card,50,49,48,51,58,47,32,1,5.21,93,0,1,82,4,2,4.5
e704bbef,19,Male,66135,Bachelor Degree,Divorced,Hernandezfurt,KS,US,75780,2023-05-25,8,48.68,389.42,22,Google Pay,42,62,52,39,66,52,30,6,14.97,88,22,5,34,34,0,6.8
78a595f8,58,Female,92645,Associate Degree,Widowed,Bensonburgh,AR,US,20351,2023-06-29,5,56.85,284.24,67,Debit Card,41,33,35,59,34,67,63,5,14.94,88,19,18,56,43,2,7.6
11a88d74,28,Female,65516,Associate Degree,Single,Port Stevenmouth,CO,US,25340,2024-10-01,7,35.56,248.9,4,Apple Pay,40,37,9,1,39,34,5,7,11.09,47,36,8,23,0,0,7.5
08d611ef,58,Non-binary,33922,Bachelor Degree,Married,South Brian,FL,US,30068,2023-12-07,11,30.85,339.31,84,Debit Card,31,53,34,43,35,22,36,4,3.77,2,100,7,80,73,0,5.1
18fec8ab,58,Non-binary,102404,High School,Single,Maystad,MD,US,12870,2022-09-13,16,66.5,1064.06,119,Google Pay,13,16,25,23,18,12,11,6,19.07,50,46,11,47,26,1,7.8
024aa3de,24,Female,59210,High School,Widowed,East Lindaside,FM,US,53533,2024-11-11,10,45.53,455.26,63,Bank Transfer,17,30,28,24,44,32,14,7,16.81,7,77,14,41,66,2,7.1
ce3e1b56,58,Non-binary,49216,High School,Single,Christineshire,DC,US,11740,2023-05-09,6,28.57,171.42,45,Apple Pay,77,73,39,49,72,55,46,4,19.19,9,87,6,61,11,0,5.7
bcf0da14,51,Non-binary,50986,Associate Degree,Married,North Whitney,ID,US,97950,2020-05-31,3,29.85,89.55,47,Credit Card,70,58,77,65,71,62,65,1,5.7,31,69,8,64,1,0,6.2
07506235,40,Non-binary,61100,PhD,Divorced,West Davidtown,AK,US,76476,2022-08-28,6,61.03,366.16,96,Apple Pay,59,52,39,43,38,39,44,2,13.24,89,11,11,24,60,0,7.5
abc2ad94,37,Male,43178,Associate Degree,Widowed,Amyland,PR,US,72277,2022-11-05,7,98.59,690.1,114,Apple Pay,65,44,47,66,33,65,51,2,13.48,50,58,5,34,42,3,6.9
b6652601,75,Non-binary,79793,High School,Widowed,East Cynthiatown,CA,US,48082,2024-05-03,5,15.0,75.0,114,Credit Card,48,69,58,50,70,65,54,3,8.15,32,55,17,49,46,2,6.0
90144db2,45,Male,37361,Bachelor Degree,Married,New Sean,WI,US,38378,2024-11-13,15,15.0,225.0,28,Bank Transfer,46,32,43,30,23,43,23,5,3.15,67,32,17,20,40,0,6.4
990a205b,68,Female,119663,Associate Degree,Single,Maysburgh,WY,US,83279,2023-02-11,8,48.15,385.19,37,Google Pay,46,26,19,48,30,51,17,2,15.61,67,45,17,55,0,0,7.2
03f28c21,38,Female,72452,Associate Degree,Married,New Jessica,SC,US,56497,2024-12-30,4,43.1,172.4,103,Apple Pay,33,48,57,38,38,59,41,5,25.73,68,41,13,9,57,0,7.8
553a0878,54,Male,16954,Bachelor Degree,Single,Ballborough,VA,US,41018,2021-08-31,5,15.0,75.0,101,Google Pay,29,18,8,25,2,34,33,1,20.73,13,86,13,51,0,4,4.8
d022c52e,48,Male,100177,Master Degree,Divorced,Hensonchester,PR,US,72037,2023-09-26,15,30.44,456.54,41,PayPal,30,60,45,56,64,28,50,8,23.49,33,75,16,47,61,0,8.0
8c31ad3e,71,Female,77431,PhD,Single,Kochfurt,OH,US,20471,2025-02-10,5,15.0,75.0,29,Credit Card,52,60,58,72,79,66,62,7,12.35,9,98,13,88,18,1,5.9
999247a9,62,Male,30491,Bachelor Degree,Single,West Jeremiah,TX,US,77408,2024-08-27,1,39.11,39.11,7,PayPal,20,25,43,28,21,14,12,3,-6.05,51,35,2,41,45,5,5.0
310bb930,73,Male,92312,PhD,Widowed,Port Anthony,VT,US,53119,2021-09-14,15,64.31,964.58,58,Bank Transfer,40,40,22,43,37,38,24,6,18.66,37,64,9,54,74,2,6.3
