transaction_id,customer_id,transaction_date,transaction_amount,item_category,item_count
T000500,39618324,2024-10-18,22.95,Sports,2
T000501,f50c2b9c,2023-03-24,12.68,Sports,4
T000502,055d291b,2023-12-19,24.77,Books,2
T000503,dc80d8f4,2022-12-16,59.45,Clothing,5
T000504,0a78a2b8,2023-10-06,139.89,Home Decor,4
T000505,48fbb809,2023-10-31,33.51,Clothing,2
T000506,6f3a579a,2024-05-19,7.82,Sports,4
T000507,c2cd4e08,2023-12-29,18.44,Beauty,2
T000508,92f82ba3,2025-02-23,17.36,Beauty,1
T000509,ee1feb2c,2024-06-13,15.7,Beauty,2
T000510,5459df6e,2024-01-28,70.56,Home Decor,2
T000511,efe76808,2024-08-10,136.12,Home Decor,1
T000512,ca4663be,2025-04-07,17.3,Home Decor,1
T000513,58026550,2022-06-29,16.3,Clothing,6
T000514,1a25806b,2024-07-19,12.34,Books,4
T000515,4de484fc,2025-03-28,42.51,Books,1
T000516,7cc22bc4,2025-04-06,14.3,Home Decor,1
T000517,c853bea5,2024-10-20,17.28,Beauty,3
T000518,f386860f,2024-10-08,22.1,Home Decor,2
T000519,2923e361,2023-06-09,64.97,Sports,4
T000520,8996daee,2024-03-04,44.48,Sports,3
T000521,6c07620a,2023-03-23,42.88,Electronics,2
T000522,7b9a46b6,2024-07-08,19.11,Food,3
T000523,437293ef,2024-12-24,81.02,Sports,1
T000524,1a25806b,2024-06-23,14.42,Electronics,6
T000525,747fb22b,2023-10-23,17.89,Books,3
T000526,437293ef,2024-10-14,114.22,Electronics,3
T000527,af8a3429,2024-06-30,20.08,Home Decor,2
T000528,1c7711a3,2022-09-18,10.79,Books,1
T000529,828b3de0,2025-01-20,76.53,Sports,3
T000530,90c711f8,2023-02-09,59.83,Books,1
T000531,9e9bbdaa,2022-11-12,10.65,Sports,1
T000532,3d31dac3,2025-01-27,16.2,Books,3
T000533,04f98a7a,2025-03-25,45.5,Food,2
T000534,ab4bf5c0,2025-01-23,71.54,Food,2
T000535,55f96903,2025-01-31,44.82,Food,4
T000536,a3615856,2023-12-27,26.21,Sports,4
T000537,c05e3c10,2024-01-23,92.65,Food,1
T000538,468a1346,2023-11-14,40.3,Beauty,3
T000539,8b6ad83f,2023-06-17,39.78,Electronics,3
T000540,8029d865,2024-06-04,10.78,Home Decor,1
T000541,16b6792b,2023-07-26,14.07,Beauty,1
T000542,f015cecf,2024-11-26,82.03,Sports,3
T000543,da5cc01f,2023-05-01,22.62,Sports,3
T000544,820c59d7,2024-07-25,18.4,Beauty,1
T000545,32d5bf8f,2025-01-04,27.13,Food,2
T000546,667fc53d,2025-01-17,8.83,Beauty,1
T000547,5dcdd63b,2025-01-09,60.17,Clothing,2
T000548,67ec5e45,2023-01-09,66.7,Beauty,3
T000549,60319308,2024-03-05,54.45,Beauty,2
T000550,d8d0e018,2024-10-01,6.07,Electronics,1
T000551,9da25915,2022-09-28,48.32,Home Decor,2
T000552,4ee7299f,2025-03-02,11.68,Food,1
T000553,4029276c,2021-03-29,18.18,Sports,2
T000554,310cc5e3,2024-08-17,30.43,Beauty,2
T000555,17ef18cb,2022-07-07,27.11,Home Decor,4
T000556,cd3efdf4,2024-01-28,36.85,Sports,5
T000557,e1248ec7,2022-10-30,112.77,Beauty,3
T000558,31e301b4,2024-11-04,43.2,Books,1
T000559,9f0f9b3d,2023-06-25,15.99,Beauty,1
T000560,4b0f3b21,2024-12-05,14.17,Food,3
T000561,ec84fdda,2025-03-16,7.63,Sports,1
T000562,212a07a7,2022-05-03,14.42,Electronics,1
T000563,08d611ef,2025-01-05,23.99,Sports,3
T000564,ebfddab1,2023-12-11,112.89,Home Decor,5
T000565,8775683e,2024-11-24,86.98,Books,2
T000566,c6942143,2023-04-03,9.68,Books,1
T000567,c716dbe4,2023-02-20,45.86,Sports,5
T000568,ab9c5a4a,2023-05-09,15.63,Home Decor,1
T000569,ec84fdda,2025-04-10,10.4,Sports,2
T000570,d849e658,2024-06-28,47.32,Food,4
T000571,c7ccb6ca,2020-11-28,27.74,Books,3
T000572,09da96a7,2024-03-23,56.07,Clothing,1
T000573,06f243a1,2022-05-04,16.42,Beauty,1
T000574,499f2c67,2024-09-21,13.56,Clothing,2
T000575,4b3482bd,2021-11-05,20.06,Home Decor,4
T000576,46465a49,2023-11-22,42.68,Beauty,2
T000577,55080b80,2024-07-12,5.57,Books,4
T000578,c35dc5bc,2024-11-24,12.44,Food,3
T000579,b5072dd8,2024-01-11,59.6,Food,3
T000580,0a415895,2024-07-05,110.66,Food,2
T000581,86dbdb03,2024-06-21,30.39,Food,7
T000582,448aa434,2024-12-28,84.24,Electronics,1
T000583,e5a01cbc,2021-06-09,52.51,Books,3
T000584,001b5c26,2024-03-24,26.44,Beauty,2
T000585,e986898a,2023-04-02,10.91,Food,1
T000586,92858d45,2024-04-11,54.25,Food,2
T000587,dfa1ba6f,2023-02-04,52.71,Clothing,1
T000588,965df976,2024-04-24,10.66,Home Decor,2
T000589,b3aee377,2024-12-18,114.35,Books,2
T000590,312be7fc,2023-05-08,18.45,Beauty,1
T000591,7338d73f,2021-06-05,122.36,Home Decor,3
T000592,438acf94,2023-11-11,50.69,Electronics,1
T000593,8de7bd3d,2023-01-30,31.83,Home Decor,3
T000594,5304bd65,2023-06-19,59.1,Beauty,1
T000595,6b741b0d,2024-03-11,73.63,Food,1
T000596,af4f5a82,2023-06-16,63.37,Electronics,2
T000597,f0a2b4c7,2022-07-17,12.09,Books,3
T000598,020158dd,2023-10-23,71.11,Clothing,2
T000599,80379718,2024-11-05,14.37,Sports,5
T000600,fb2d6d59,2022-05-27,11.15,Books,1
T000601,4a2e4eda,2024-08-22,19.52,Food,1
T000602,ac7f95c9,2022-07-24,28.6,Clothing,3
T000603,83e4fde4,2025-02-03,84.31,Food,2
T000604,60cfe858,2022-01-05,58.66,Clothing,1
T000605,ff993f27,2025-01-23,44.88,Electronics,1
T000606,c4297f1f,2024-02-05,47.0,Home Decor,1
T000607,eb348045,2023-06-14,81.06,Clothing,1
T000608,9a5e1ffe,2023-06-11,7.04,Books,1
T000609,9465d06d,2024-09-03,42.85,Clothing,4
T000610,b1236b00,2024-04-01,52.7,Sports,3
T000611,e84f6595,2022-12-03,38.64,Home Decor,1
T000612,b7b63220,2024-07-16,15.61,Electronics,2
T000613,55f96903,2022-11-20,64.76,Beauty,2
T000614,5bd43182,2025-01-07,55.98,Electronics,3
T000615,3216e3a6,2024-07-12,141.66,Food,1
T000616,cd3efdf4,2024-04-19,29.46,Food,2
T000617,21fcc853,2024-08-30,35.7,Home Decor,2
T000618,6846c824,2024-10-14,23.26,Electronics,1
T000619,82ebbccb,2024-04-12,20.57,Beauty,1
T000620,9da25915,2022-04-23,46.9,Food,1
T000621,c5f160ac,2025-03-04,32.58,Sports,2
T000622,66b59e17,2025-03-11,59.57,Beauty,3
T000623,8d65a883,2024-07-15,65.84,Books,1
T000624,688ea22b,2024-07-06,19.02,Home Decor,4
T000625,9e9bbdaa,2022-05-23,14.1,Beauty,1
T000626,a873d1d3,2023-04-28,44.89,Home Decor,1
T000627,2ff1f848,2024-07-04,15.0,Food,2
T000628,62c0f4d0,2024-01-28,59.76,Home Decor,4
T000629,94c7206f,2025-02-28,19.83,Books,2
T000630,6e078108,2022-06-08,13.79,Home Decor,1
T000631,487a9ed2,2024-01-06,5.62,Beauty,1
T000632,58cdfd3f,2023-08-08,23.61,Food,3
T000633,10fb794e,2023-11-23,13.63,Books,1
T000634,1046c1d0,2024-04-30,54.1,Food,2
T000635,a4bdeef4,2023-05-26,51.44,Home Decor,2
T000636,600b79de,2024-04-28,34.49,Books,2
T000637,9ae5a352,2024-10-06,49.76,Books,1
T000638,5bd43182,2021-04-12,52.86,Food,4
T000639,020158dd,2024-04-11,42.87,Beauty,4
T000640,0556baa4,2023-07-21,19.85,Food,3
T000641,5463b6ef,2025-01-16,55.03,Books,1
T000642,2878dcaa,2024-10-22,10.64,Electronics,2
T000643,6d3ea340,2025-03-29,82.38,Food,1
T000644,96ea9ed7,2024-11-02,14.32,Books,3
T000645,90bf79a2,2023-12-27,114.59,Beauty,3
T000646,52717257,2023-12-22,12.57,Electronics,2
T000647,7120b011,2024-11-27,11.07,Sports,1
T000648,a355ae8e,2024-12-18,19.99,Food,3
T000649,e2027a7d,2025-01-17,71.52,Food,1
T000650,07a7c7e9,2024-02-09,119.63,Electronics,2
T000651,448aa434,2024-12-08,76.15,Electronics,3
T000652,4cddffde,2023-07-02,28.31,Sports,2
T000653,f81829fa,2023-03-17,70.23,Clothing,1
T000654,648624fe,2024-06-24,42.01,Home Decor,2
T000655,d87f6f75,2022-05-12,64.59,Beauty,1
T000656,ad876f99,2023-02-10,34.25,Sports,2
T000657,d4deed91,2025-03-26,11.96,Electronics,1
T000658,c702035c,2020-07-04,88.59,Books,2
T000659,437293ef,2024-08-26,60.93,Home Decor,2
T000660,10168fa6,2023-06-28,17.38,Books,2
T000661,c3f91b4e,2023-08-20,17.08,Sports,1
T000662,cd3efdf4,2024-03-24,66.59,Electronics,1
T000663,249dd12c,2022-05-21,7.0,Food,3
T000664,d5f6dffa,2024-10-21,36.35,Food,2
T000665,020158dd,2024-02-07,97.94,Food,3
T000666,9fc1570b,2024-12-20,44.76,Books,2
T000667,b1236b00,2024-12-23,42.27,Books,1
T000668,636a4b9d,2025-03-25,13.95,Electronics,1
T000669,2ca9fb30,2024-11-15,96.04,Food,2
T000670,024aa3de,2025-04-09,40.6,Sports,3
T000671,0250db30,2025-03-30,48.22,Electronics,1
T000672,89004318,2025-04-02,13.02,Food,2
T000673,40562e4d,2025-03-10,42.89,Home Decor,3
T000674,0366cd0b,2024-10-29,8.72,Clothing,2
T000675,39275624,2023-12-23,8.48,Home Decor,4
T000676,578d1305,2024-10-23,10.18,Food,2
T000677,3063461e,2023-10-27,64.34,Books,4
T000678,5f81220a,2022-09-20,38.08,Clothing,1
T000679,09586ec6,2023-04-25,66.27,Beauty,2
T000680,f0a2b4c7,2023-10-25,24.65,Sports,1
T000681,7dfd9a17,2023-10-14,69.27,Beauty,2
T000682,e5b13dd2,2024-11-03,44.75,Food,1
T000683,044378fc,2025-02-03,20.27,Clothing,2
T000684,2140c997,2025-02-23,11.69,Beauty,3
T000685,f2440977,2022-09-25,63.38,Home Decor,3
T000686,310bb930,2022-03-03,98.24,Clothing,1
T000687,a33f3ea1,2023-01-28,40.94,Electronics,2
T000688,4d49cfbb,2024-04-03,145.34,Sports,2
T000689,73b4a8a9,2024-08-06,48.99,Sports,4
T000690,8a5b9599,2025-02-05,13.26,Beauty,1
T000691,c1cadb2b,2024-02-29,27.12,Home Decor,3
T000692,57fed18c,2024-08-31,55.96,Food,2
T000693,8c31ad3e,2025-03-04,14.94,Food,3
T000694,4580f9dc,2025-02-10,22.46,Home Decor,1
T000695,00a855a2,2024-05-28,18.6,Sports,2
T000696,1869caac,2021-10-29,26.05,Clothing,2
T000697,afe66994,2024-04-25,45.3,Food,2
T000698,848d7121,2024-01-29,13.83,Books,1
T000699,310bb930,2021-12-29,81.98,Electronics,1
T000700,b433cf2c,2024-08-12,19.77,Beauty,1
T000701,c853bea5,2023-12-13,12.88,Books,1
T000702,3eb337f9,2024-05-11,17.6,Home Decor,1
T000703,30df2da8,2025-02-07,61.18,Books,1
T000704,58ca2eec,2023-10-05,43.73,Clothing,6
T000705,28a9a963,2024-11-04,9.14,Clothing,2
T000706,a70c2d67,2022-07-14,44.04,Books,2
T000707,cdfb7bef,2022-07-06,16.26,Clothing,2
T000708,b6ab1f70,2023-01-26,24.39,Clothing,2
T000709,044378fc,2025-03-01,10.05,Beauty,2
T000710,18b83294,2024-07-25,24.51,Sports,6
T000711,ef8a4579,2020-12-05,26.35,Beauty,3
T000712,4f32d231,2024-08-15,32.47,Clothing,1
T000713,d3295415,2022-10-25,9.39,Electronics,5
T000714,af8a3429,2024-04-18,15.32,Beauty,1
T000715,61f6bb2c,2024-12-18,28.23,Beauty,3
T000716,4fda51bb,2021-12-07,22.7,Beauty,3
T000717,b7ddb960,2022-06-26,38.09,Books,4
T000718,e84f6595,2022-07-11,23.01,Sports,1
T000719,da1071e3,2023-06-11,44.89,Electronics,2
T000720,d7500442,2022-02-22,17.16,Books,3
T000721,b9f21877,2024-12-07,38.78,Electronics,1
T000722,2cd6d119,2022-12-31,43.06,Books,1
T000723,d8d0e018,2024-12-31,6.13,Clothing,1
T000724,7cc22bc4,2023-01-18,14.31,Sports,1
T000725,babccc86,2025-02-14,13.14,Beauty,2
T000726,b1236b00,2025-03-03,38.95,Food,1
T000727,11832aa2,2023-02-21,33.69,Beauty,2
T000728,2ca9fb30,2023-05-09,66.03,Food,3
T000729,b9f21877,2024-07-27,32.3,Beauty,2
T000730,87cb63f9,2024-01-18,21.54,Beauty,1
T000731,4ac463c8,2024-04-21,42.69,Sports,1
T000732,0525dfbf,2024-03-25,15.18,Sports,2
T000733,5dcdd63b,2025-01-06,47.91,Clothing,3
T000734,90c711f8,2024-03-03,27.78,Food,2
T000735,55f96903,2025-01-18,61.17,Clothing,1
T000736,af1c24a5,2024-06-05,75.0,Home Decor,3
T000737,3bdccd12,2025-01-17,12.13,Books,5
T000738,cbf9724a,2022-01-21,19.41,Clothing,2
T000739,7cbc0df1,2024-11-25,55.5,Beauty,3
T000740,04605ed5,2024-10-26,31.32,Food,1
T000741,04605ed5,2023-09-04,40.11,Food,1
T000742,04f98a7a,2025-01-05,56.12,Electronics,1
T000743,bc20f007,2023-06-22,29.95,Beauty,1
T000744,dc068fb6,2023-03-25,37.87,Food,1
T000745,35a75eac,2023-04-28,21.14,Sports,2
T000746,a0f3bb7a,2023-07-30,49.57,Clothing,3
T000747,32f419e4,2021-08-11,18.0,Books,1
T000748,ef7ba0d3,2024-09-25,51.17,Electronics,2
T000749,63f893e0,2024-03-04,111.47,Food,1
T000750,4a165bcc,2022-12-11,18.66,Food,5
T000751,1e67f66b,2025-03-28,31.06,Sports,1
T000752,4199f63b,2025-03-30,35.63,Sports,1
T000753,48fbb809,2024-11-13,19.36,Home Decor,2
T000754,7c0d96b2,2025-03-03,17.87,Books,1
T000755,e2027a7d,2025-02-16,72.63,Clothing,1
T000756,dc80d8f4,2023-05-08,102.9,Food,1
T000757,73b4a8a9,2022-09-11,85.79,Beauty,2
T000758,bbede70e,2024-11-19,38.26,Electronics,2
T000759,d65d4906,2020-12-13,33.71,Books,1
T000760,14a90d35,2024-12-13,32.58,Electronics,1
T000761,643c2c04,2024-09-08,67.8,Electronics,1
T000762,09586ec6,2025-01-15,55.8,Electronics,2
T000763,b03f3cf3,2025-03-25,26.38,Home Decor,1
T000764,e4231694,2025-04-08,32.04,Sports,1
T000765,56aa2a5b,2022-04-23,24.16,Sports,3
T000766,6d3ea340,2023-11-18,63.05,Clothing,1
T000767,6c07ba5a,2024-01-28,24.66,Electronics,2
T000768,166fd4c2,2025-03-29,56.25,Beauty,1
T000769,e986898a,2024-09-09,13.78,Beauty,4
T000770,446b70d7,2024-04-09,30.56,Beauty,3
T000771,481763b7,2021-07-18,32.65,Books,2
T000772,528436c5,2022-05-10,90.75,Electronics,5
T000773,258df59b,2023-09-11,48.53,Clothing,4
T000774,852492a4,2023-09-06,27.75,Electronics,3
T000775,6e4f8f53,2023-01-23,6.94,Sports,2
T000776,4ce16d9a,2024-04-30,49.32,Books,2
T000777,4a165bcc,2023-06-12,18.39,Food,2
T000778,cd3efdf4,2024-06-09,47.64,Clothing,4
T000779,e597ef30,2025-03-06,5.0,Books,1
T000780,9414c872,2024-09-24,16.56,Sports,1
T000781,249dd12c,2023-04-25,18.47,Sports,6
T000782,2c4853f1,2023-01-22,28.07,Electronics,1
T000783,d17a3b1f,2024-05-10,63.18,Electronics,1
T000784,a6979797,2024-09-03,149.5,Books,1
T000785,87cb63f9,2024-04-22,13.25,Electronics,1
T000786,667fc53d,2025-01-26,9.11,Beauty,2
T000787,1dcc9643,2024-09-23,58.2,Clothing,4
T000788,663658ea,2024-08-11,18.06,Clothing,1
T000789,8b5ddbbf,2025-04-04,39.32,Books,1
T000790,5b1c6718,2024-05-11,27.82,Beauty,1
T000791,46665f91,2023-07-22,11.52,Books,3
T000792,df9b0d7a,2024-12-23,11.48,Books,3
T000793,a107c2c0,2025-01-24,17.79,Books,2
T000794,dc068fb6,2024-11-02,16.12,Electronics,3
T000795,4cfedfa2,2024-12-21,33.5,Home Decor,4
T000796,a0578588,2021-10-31,13.2,Clothing,2
T000797,4123fd26,2024-06-29,25.15,Beauty,1
T000798,0c1d9fc3,2024-10-22,39.28,Beauty,5
T000799,5475bf9e,2024-01-13,58.58,Sports,3
T000800,30df2da8,2025-03-20,18.36,Beauty,2
T000801,c0527f67,2021-12-18,80.87,Electronics,2
T000802,e6daa5d3,2024-07-18,31.93,Electronics,1
T000803,595ef2ef,2022-04-19,16.79,Sports,1
T000804,50689858,2024-09-03,63.78,Home Decor,2
T000805,18b83294,2024-10-30,46.59,Books,4
T000806,dc6cdfd1,2025-03-26,42.76,Clothing,3
T000807,8de7bd3d,2023-09-04,22.98,Electronics,2
T000808,4b35f214,2024-07-29,87.6,Electronics,1
T000809,7dfd9a17,2023-01-01,74.05,Food,1
T000810,fddb3e4a,2024-08-22,17.63,Home Decor,3
T000811,a4bdeef4,2023-01-26,20.93,Home Decor,3
T000812,797d805c,2023-03-13,27.77,Home Decor,1
T000813,4c212e79,2023-04-29,12.33,Home Decor,2
T000814,166c1938,2024-04-22,31.97,Food,3
T000815,1f72b473,2022-08-02,53.25,Books,2
T000816,121c3d6f,2020-08-01,21.67,Sports,1
T000817,6425ba7a,2024-01-22,11.88,Electronics,2
T000818,b351ca42,2025-01-29,54.59,Electronics,2
T000819,53f3c4d2,2024-08-02,29.71,Electronics,3
T000820,786e177b,2022-12-18,14.55,Beauty,3
T000821,648624fe,2024-01-06,5.0,Home Decor,4
T000822,efb76cd2,2024-10-08,10.66,Beauty,1
T000823,0015b811,2024-07-20,47.42,Electronics,3
T000824,9dd2da9c,2025-02-03,10.7,Electronics,3
T000825,fcd16b0d,2021-07-08,54.9,Home Decor,1
T000826,777f2d6a,2024-06-11,5.0,Sports,1
T000827,4d49cfbb,2024-09-01,64.17,Food,1
T000828,0525dfbf,2025-02-07,22.29,Beauty,5
T000829,4b0f3b21,2024-12-01,20.87,Electronics,5
T000830,bb79ecc6,2024-09-14,44.8,Clothing,1
T000831,9280d12c,2024-10-10,13.55,Clothing,2
T000832,e5a01cbc,2025-01-03,73.67,Books,2
T000833,020158dd,2023-04-02,81.48,Food,2
T000834,c5087939,2024-07-02,90.05,Beauty,2
T000835,647e3639,2024-02-25,30.98,Clothing,5
T000836,d5f6dffa,2024-09-21,35.64,Electronics,4
T000837,9b13d416,2024-12-20,16.09,Clothing,2
T000838,17ef18cb,2022-04-25,35.72,Sports,3
T000839,d3295415,2022-11-20,17.55,Sports,1
T000840,b0e1c25b,2023-11-08,72.0,Beauty,2
T000841,5f9eb94b,2024-12-08,30.62,Sports,4
T000842,60cfe858,2024-02-28,58.75,Food,1
T000843,c7be4e87,2024-02-25,49.06,Sports,1
T000844,e74fc165,2024-02-14,21.14,Books,1
T000845,3180be32,2022-10-23,8.19,Food,2
T000846,64b31aec,2022-10-28,76.53,Food,4
T000847,c222cd5e,2024-06-10,11.73,Electronics,2
T000848,3d3affdc,2024-11-30,22.97,Beauty,2
T000849,b5072dd8,2024-07-01,37.84,Books,1
T000850,79310115,2025-04-06,99.35,Electronics,2
T000851,8170b75b,2023-01-06,14.01,Home Decor,2
T000852,648624fe,2024-05-27,64.01,Food,3
T000853,83e3f0d8,2021-12-21,36.11,Electronics,4
T000854,f983c12c,2024-08-15,27.91,Electronics,1
T000855,7dec9ec4,2024-08-05,21.98,Sports,1
T000856,eabbd2b7,2025-03-09,11.87,Electronics,2
T000857,cb9a57d6,2023-10-21,49.41,Sports,1
T000858,5a2559da,2025-03-06,108.41,Electronics,4
T000859,4f32d231,2022-02-13,34.61,Books,2
T000860,0a105743,2021-09-26,16.29,Sports,2
T000861,1461e635,2025-04-04,16.87,Clothing,3
T000862,c5e04abe,2021-04-22,11.5,Electronics,1
T000863,177ac3f6,2024-10-16,66.01,Electronics,4
T000864,a16123a1,2024-06-03,64.35,Beauty,1
T000865,b6ab1f70,2021-12-20,16.25,Home Decor,1
T000866,b5072dd8,2022-06-28,71.23,Food,4
T000867,fa9a1df9,2024-07-14,18.55,Food,1
T000868,f3369897,2024-08-24,16.34,Sports,2
T000869,83e4fde4,2025-02-10,63.66,Sports,1
T000870,760f2940,2024-12-08,27.57,Books,1
T000871,8928823b,2023-08-02,88.62,Sports,2
T000872,8c81741f,2024-12-27,66.75,Home Decor,3
T000873,8928823b,2024-12-30,95.17,Clothing,1
T000874,d1abf3d1,2024-06-21,16.88,Food,1
T000875,d1abf3d1,2023-12-06,18.46,Beauty,1
T000876,8220fa10,2024-08-15,11.23,Books,5
T000877,d39c0e2e,2024-05-15,12.8,Home Decor,2
T000878,4ac463c8,2024-03-29,51.93,Sports,1
T000879,f6014b63,2024-10-21,23.09,Sports,3
T000880,d125e8fe,2022-01-03,56.07,Beauty,1
T000881,c7cd3ae3,2021-11-07,20.96,Beauty,2
T000882,89f298a6,2024-11-24,20.16,Sports,3
T000883,b4c0ad1e,2023-10-18,19.37,Clothing,3
T000884,686db390,2024-06-29,16.48,Electronics,1
T000885,c783ff3f,2025-03-28,18.99,Beauty,1
T000886,90129547,2023-10-05,37.35,Books,1
T000887,fb080f97,2025-01-09,71.51,Home Decor,2
T000888,e0e1628a,2024-10-30,22.38,Sports,4
T000889,6c07620a,2025-02-13,45.68,Sports,3
T000890,446b70d7,2021-10-03,19.34,Clothing,1
T000891,d8391a10,2024-08-15,27.7,Food,2
T000892,820c59d7,2023-12-14,6.36,Food,2
T000893,6f3caec6,2025-02-09,48.55,Home Decor,4
T000894,d2bd279f,2021-01-24,12.11,Sports,3
T000895,4890502e,2024-07-26,69.96,Food,2
T000896,4ee7299f,2024-06-15,15.4,Beauty,4
T000897,4de484fc,2025-04-09,68.47,Electronics,3
T000898,3741a8b4,2025-03-30,16.06,Books,3
T000899,001f14f4,2024-07-27,21.9,Sports,1
T000900,30df2da8,2025-01-26,79.36,Food,4
T000901,01da2580,2025-02-07,13.87,Books,1
T000902,d87f6f75,2024-11-17,104.34,Food,1
T000903,4ccedd3a,2023-01-14,13.24,Food,3
T000904,0556baa4,2023-10-11,14.02,Clothing,4
T000905,50b5bce3,2024-08-07,100.83,Beauty,1
T000906,0aa88646,2024-04-11,12.92,Sports,2
T000907,4f633b0c,2024-08-15,29.05,Beauty,3
T000908,ed04c4f5,2022-06-07,45.65,Home Decor,2
T000909,6d3ea340,2025-03-18,123.73,Beauty,3
T000910,39655a85,2020-09-21,38.1,Electronics,2
T000911,f1424b1e,2025-03-18,75.37,Beauty,3
T000912,8e91a0af,2024-12-10,13.5,Sports,1
T000913,779b0590,2024-04-07,82.82,Food,1
T000914,ba081ca1,2024-06-26,18.73,Electronics,4
T000915,2f911ac6,2025-04-09,68.26,Electronics,1
T000916,07506235,2023-05-27,86.3,Electronics,2
T000917,2b9f1cf4,2023-11-04,24.21,Food,1
T000918,137f7f9d,2023-08-15,49.84,Clothing,2
T000919,e068bcee,2021-11-29,28.09,Sports,2
T000920,f7a56e1f,2023-11-11,58.55,Clothing,2
T000921,babccc86,2024-03-05,9.21,Sports,3
T000922,a9530c89,2023-12-09,73.79,Sports,1
T000923,87a7765a,2024-11-25,46.16,Electronics,2
T000924,45d9748f,2023-12-28,11.02,Sports,3
T000925,005a41ae,2024-10-11,78.07,Books,3
T000926,0015b811,2025-02-12,60.81,Beauty,1
T000927,b351ca42,2025-02-06,46.52,Food,3
T000928,11a88d74,2025-02-06,49.89,Electronics,1
T000929,da5cc01f,2021-06-30,32.72,Food,4
T000930,ca14cdfd,2025-03-06,52.54,Beauty,1
T000931,60cfe858,2021-03-22,34.49,Clothing,2
T000932,777f2d6a,2022-09-11,19.11,Sports,1
T000933,225c20d4,2024-09-16,144.37,Sports,3
T000934,78a595f8,2024-02-28,44.68,Clothing,2
T000935,e704bbef,2025-02-23,68.04,Books,1
T000936,6ed18d8b,2024-09-07,69.28,Books,1
T000937,a9920992,2021-11-09,30.76,Home Decor,6
T000938,39618324,2024-12-04,16.3,Sports,1
T000939,7a57a5a1,2025-04-06,22.26,Beauty,3
T000940,8170b75b,2022-09-26,10.33,Beauty,1
T000941,e14ba73c,2024-11-29,9.78,Sports,1
T000942,62cd4540,2024-06-27,19.51,Home Decor,1
T000943,3dbdd0a8,2024-06-23,38.16,Electronics,1
T000944,689cf5bc,2023-04-13,38.94,Sports,4
T000945,ca0ff74c,2021-09-28,62.53,Home Decor,1
T000946,c05e3c10,2023-09-29,63.86,Electronics,1
T000947,708fd4f2,2023-09-01,53.46,Food,1
T000948,dc068fb6,2024-08-26,17.01,Home Decor,2
T000949,5ba4626f,2023-10-13,16.52,Sports,2
T000950,e6daa5d3,2025-01-16,31.37,Food,1
T000951,121c3d6f,2023-10-29,38.67,Clothing,1
T000952,0d9f9ef5,2022-04-27,24.75,Beauty,2
T000953,965df976,2024-11-22,16.35,Home Decor,4
T000954,a6a0d673,2025-03-25,14.54,Electronics,1
T000955,29db4b5e,2024-09-03,16.38,Food,1
T000956,07742ef7,2021-12-26,39.34,Food,2
T000957,fa3c0d2c,2024-07-30,16.41,Home Decor,3
T000958,0fa21e16,2024-05-11,17.17,Food,1
T000959,923155b0,2025-03-28,48.58,Sports,2
T000960,9a5e1ffe,2023-12-21,15.41,Clothing,1
T000961,c3f91b4e,2022-12-28,5.29,Food,4
T000962,c5cd8915,2025-01-05,14.33,Food,5
T000963,fa6ab058,2024-12-01,22.49,Clothing,3
T000964,ef7ba0d3,2025-01-04,69.36,Beauty,1
T000965,4ee7299f,2025-03-30,16.57,Food,2
T000966,883f3a5c,2025-02-11,5.0,Food,1
T000967,130e5a79,2024-11-07,12.21,Beauty,2
T000968,b48b8c38,2024-07-29,93.43,Sports,2
T000969,4a135bab,2024-05-20,89.93,Sports,4
T000970,25f1b9b0,2024-03-11,11.47,Books,1
T000971,224849eb,2025-03-27,66.6,Books,1
T000972,299845f5,2023-01-08,5.0,Books,2
T000973,f5cc0c0b,2023-02-27,10.3,Books,2
T000974,ec6b6f21,2025-02-03,13.99,Books,4
T000975,ab4bf5c0,2023-10-29,117.71,Sports,2
T000976,fec43f9e,2022-03-18,59.15,Sports,4
T000977,39618324,2024-07-07,15.41,Food,1
T000978,096d4009,2025-04-05,23.2,Books,1
T000979,6425ba7a,2022-12-09,11.37,Sports,5
T000980,06ca7af6,2024-11-22,33.27,Electronics,2
T000981,34587443,2024-02-12,9.76,Beauty,1
T000982,4317d472,2024-01-03,14.13,Food,4
T000983,6c07ba5a,2024-03-28,11.23,Food,7
T000984,83e3f0d8,2023-03-01,30.99,Food,2
T000985,39618324,2024-09-06,13.45,Sports,4
T000986,bd445796,2023-11-18,83.46,Sports,2
T000987,970f2cc2,2024-09-20,24.17,Books,4
T000988,5b1c6718,2024-01-16,20.19,Home Decor,2
T000989,52e411d5,2024-03-16,15.75,Sports,5
T000990,c68a1825,2025-01-08,34.89,Home Decor,4
T000991,7dec9ec4,2024-11-28,22.02,Food,2
T000992,c7be4e87,2021-07-29,61.92,Electronics,4
T000993,eabbd2b7,2025-01-22,14.75,Electronics,2
T000994,ac7f95c9,2024-04-06,33.95,Electronics,3
T000995,c046891e,2025-01-01,16.82,Sports,3
T000996,f5a0f3fc,2023-11-23,25.45,Sports,3
T000997,641e022a,2021-05-19,52.14,Electronics,2
T000998,c7cd3ae3,2024-11-17,5.68,Beauty,1
T000999,9ae5a352,2024-04-26,70.78,Sports,2
T001000,2b46a5f8,2024-02-09,20.19,Beauty,1
